Title,Title_link,Thumbnail,brand-title,comment-star__count,Price,price-valid,price-invalid,price-discount,Headline,Field1,Field2,Field3,Field4
Senbei Rice Cracker 92g,https://www.yamibuy.com/en/p/want-want-senbei-rice-cracker-92g/1017017521,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WANT WANT,,$2.19,,,,Senbei Rice Cracker 92g,5,China,Taiwan,5
WANT-WANT Shelly Senbei Rice Crackers 72g,https://www.yamibuy.com/en/p/want-want-shelly-senbei-rice-crackers-72g/1017017481,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WANT WANT,,$1.39,,,,WANT-WANT Shelly Senbei Rice Crackers 72g,2,Taiwan,Taiwan,5
Potato Chips Braised Pork Flavor 104g,https://www.yamibuy.com/en/p/lay-s-braised-pork-flavor-104g/1017016911,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Lay's,,$3.29,,,,Potato Chips Braised Pork Flavor 104g,12,China,China,4.9
Mixes The Original Flavor of Crisp Cereal 70g,https://www.yamibuy.com/en/p/orion-mixes-the-original-flavor-of-crisp-cereal-70g/1017016251,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ORION,,$2.69,,,,Mixes The Original Flavor of Crisp Cereal 70g,13,China,Korea,4.6
Single Dog Potato Chip Japanese Wasabi 70g,https://www.yamibuy.com/en/p/danshenlaing-single-dog-potato-chip-japanese-wasabi-70g/1017016061,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,DANSHENLAING,,$2.79,,,,Single Dog Potato Chip Japanese Wasabi 70g,3,China,China,4.3
Corn Chips Original Flavor 80g,https://www.yamibuy.com/en/p/koushuiwa-corn-chips-original-flavor-80g/1017015571,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KOUSHUIWA,,$2.99,,,,Corn Chips Original Flavor 80g,7,China,China,4.1
Onion Rings 0g Trans Fat 40g,https://www.yamibuy.com/en/p/oishi-onion-rings-0g-trans-fat-40g/1017004191,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OISHI,53,$1.49,,,,Onion Rings 0g Trans Fat 40g,53,Korea,China,4.8
Prawn Crackers Spicy Flavor 60g,https://www.yamibuy.com/en/p/oishi-prawn-crackers-spicy-flavor-60g/1017000601,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,OISHI,62,,$1.69,$1.89,11% OFF,Prawn Crackers Spicy Flavor 60g,62,Korea,China,4.5
x HAITAI Baked Onion Ring 140g,https://www.yamibuy.com/en/p/calbee-x-haitai-baked-onion-ring-140g/1017003711,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CALBEE,63,$3.29,,,,x HAITAI Baked Onion Ring 140g,63,Korea,Japan,4.6
Potato Chips BBQ 104g,https://www.yamibuy.com/en/p/lay-s-potato-chips-bbq-104g/1017004501,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Lay's,45,$3.29,,,,Potato Chips BBQ 104g,45,Japan,China,4.7
Onion flavored  Rings 90g,https://www.yamibuy.com/en/p/nongshim-onion-flavored-rings-90g/1017008211,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NONGSHIM,53,$1.79,,,,Onion flavored  Rings 90g,53,Korea,Korea,4.5
Potato Chips LuoSiFen Flavor 60g,https://www.yamibuy.com/en/p/potato-chips-luosifen-flavor-60g/1017039911,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Lay's,47,$3.49,,,,Potato Chips LuoSiFen Flavor 60g,47,China,China,4.3
【Frozen】Fish Tofu (New Flavor) 198g,https://www.yamibuy.com/en/p/fish-tofu-new-flavor-198g/1146140001,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JIA JIA,1,$4.99,,,,【Frozen】Fish Tofu (New Flavor) 198g,1,,China,5
Grill A Corn Sweet Corn Flavor 80g,https://www.yamibuy.com/en/p/four-seas-grill-a-corn-sweet-corn-flavor-80g/1017003961,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Four Seas,45,$2.99,,,,Grill A Corn Sweet Corn Flavor 80g,45,China,China,4.8
Mimi Shrimp Chips Beef  Flavor 180g,https://www.yamibuy.com/en/p/aishang-mimi-shrimp-chips-beef-flavor-180g/1017010281,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,aishang,34,$1.99,,,,Mimi Shrimp Chips Beef  Flavor 180g,34,China,China,4.6
Grill A Corn Lobster Flavor 80g,https://www.yamibuy.com/en/p/four-seas-grill-a-corn-lobster-flavor-80g/1017003951,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Four Seas,41,$2.99,,,,Grill A Corn Lobster Flavor 80g,41,China,China,4.5
Honey Butter Flavored Chips 60g,https://www.yamibuy.com/en/p/honey-butter-flavored-chips-60g/1017040131,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CUISHENGSHENG,24,,$0.99,$2.29,57% OFF,Honey Butter Flavored Chips 60g,24,,China,5
Potato Chips Tomato Flavor 70g,https://www.yamibuy.com/en/p/lay-s-potato-chips-tomato-flavor-70g/1017014111,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Lay's,63,,$2.29,$2.49,9% OFF,Potato Chips Tomato Flavor 70g,63,China,China,4.9
Hot Spicy Potato Chips 50g,https://www.yamibuy.com/en/p/four-seas-hot-spicy-potato-chips-50g/1017003981,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Four Seas,34,$2.59,,,,Hot Spicy Potato Chips 50g,34,,China,4.3
Yam Thin Sheet Honeydew Roasting Wings Flavor 90g,https://www.yamibuy.com/en/p/koushuiwa-yam-thin-sheet-honeydew-roasting-wings-flavor-90g/1017015101,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KOUSHUIWA,37,$3.09,,,,Yam Thin Sheet Honeydew Roasting Wings Flavor 90g,37,China,China,4.8
Grill A Corn Spicy Flavor 80g,https://www.yamibuy.com/en/p/four-seas-grill-a-corn-spicy-flavor-80g/1017003971,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Four Seas,33,$2.99,,,,Grill A Corn Spicy Flavor 80g,33,China,China,4.5
PANPAN Seaweed Crunch Chicken Flavor 105g,https://www.yamibuy.com/en/p/panpan-seaweed-crunch-chicken-flavor-105g/1017008601,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,ASIA FOODS,80,,$1.79,$1.89,6% OFF,PANPAN Seaweed Crunch Chicken Flavor 105g,80,China,China,4.7
Slim Pure Potato Sesame Oil & Rock Salt,https://www.yamibuy.com/en/p/slim-pure-potato-sesame-oil-rock-salt/1017040551,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KOIKEYA,3,$1.99,,,,Slim Pure Potato Sesame Oil & Rock Salt,3,,Japan,5
Senbei Rice Crackers 350g,https://www.yamibuy.com/en/p/want-want-senbei-rice-crackers-420g/1017001041,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WANT WANT,63,,$7.49,$7.89,6% OFF,Senbei Rice Crackers 350g,63,Taiwan,Taiwan,5
BINGGREA Crab Shape Snack Original 70g,https://www.yamibuy.com/en/p/binggrea-crab-shape-snack-original-70g/1017010911,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BINGGRAE,24,$2.29,,,,BINGGREA Crab Shape Snack Original 70g,24,Korea,Korea,4.6
PPAH Seh Shrimp Chip 60g,https://www.yamibuy.com/en/p/haitai-ppah-seh-shrimp-chip-60g/1017010061,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAITAI,35,$1.89,,,,PPAH Seh Shrimp Chip 60g,35,Korea,Korea,4.1
OyatsuCompany Jyujyutsu Kaisen Baby Star Ramen Chicken Flavor,https://www.yamibuy.com/en/p/oyatsucompany-jyujyutsu-kaisen-baby-star-ramen-chicken-flavor/1017043251,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BABYSTAR,2,$0.99,,,,OyatsuCompany Jyujyutsu Kaisen Baby Star Ramen Chicken Flavor,2,,Japan,5
Lay's Potato Chips Spicy Crayfish Flavor 104g,https://www.yamibuy.com/en/p/lay-s-potato-chips-spicy-crayfish-104g-x-24btls-cs/1017042211,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Lay's,9,$3.49,,,,Lay's Potato Chips Spicy Crayfish Flavor 104g,9,,China,4.7
Nan Jing Ban Ya 26g,https://www.yamibuy.com/en/p/nan-jing-ban-ya-26g/1017039471,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BUBUSHENG,16,$0.79,,,,Nan Jing Ban Ya 26g,16,,China,4.8
Turtle Chips Corn Soup 295g,https://www.yamibuy.com/en/p/turtle-chips-corn-soup-295g/1017040471,https://cdn.yamibuy.net/item/1b74c0869797ed4ed7facc96ade893fe_684x684.webp,ORION,4,$7.99,,,,Turtle Chips Corn Soup 295g,4,,Korea,5
Puff Milk 65g,https://www.yamibuy.com/en/p/puff-milk-65g/1017042071,https://cdn.yamibuy.net/item/2df4710f9a9d436b6d1b4b8c42ee537a_684x684.webp,IMEI,2,$1.89,,,,Puff Milk 65g,2,,Taiwan,5
Baked Potato Chips Beef 104g,https://www.yamibuy.com/en/p/orion-baked-potato-chips-beef-104g/1017001811,https://cdn.yamibuy.net/item/9dba009bb13646a93196331995a2ce67_684x684.webp,ORION,15,$3.49,,,,Baked Potato Chips Beef 104g,15,Korea,Korea,4.6
French fries Black Pepper Flavor 100g,https://www.yamibuy.com/en/p/cuishengsheng-french-fries-black-pepper-flavor-100g/1017004031,https://cdn.yamibuy.net/item/6011b959c94fac4b2237195f4b5fad15_684x684.webp,CUISHENGSHENG,16,$3.49,,,,French fries Black Pepper Flavor 100g,16,,China,4.6
K-Chips Hot & Spicy Tteokbokki Rice Cake,https://www.yamibuy.com/en/p/k-chips-hot-spicy-tteokbokki-rice-cake/1017037551,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LOTTE Korea,7,,$2.99,$3.49,15% OFF,K-Chips Hot & Spicy Tteokbokki Rice Cake,7,Spicy Rice Cake Flavor,Korea,4.4
Caramel Corn Matcha 77g,https://www.yamibuy.com/en/p/tohato-caramel-corn-matcha-77g/1017013981,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,TOHATO,6,$2.59,,,,Caramel Corn Matcha 77g,6,Japan,Japan,4.7
Sesame Pan Cake 200g,https://www.yamibuy.com/en/p/nice-choice-sesame-pan-cake-200g/1017014701,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NICE CHOICE,6,$4.39,,,,Sesame Pan Cake 200g,6,Taiwan,Taiwan,4.7
Shrimp Chins Snack Original Flavor,https://www.yamibuy.com/en/p/shrimp-chins-snack-original-flavor-kabuto/1017038501,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KABUTO,11,,$0.89,$1.49,41% OFF,Shrimp Chins Snack Original Flavor,11,,Korea,4.4
Tomato Flavor 50g,https://www.yamibuy.com/en/p/angel-potato-chips-tomato-flavor-50g/1017015371,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Angel Potato Chips,10,$1.49,,,,Tomato Flavor 50g,10,China,China,3.7
Petit Potato Soup Flavor 45g,https://www.yamibuy.com/en/p/petit-potato-consomme-flavor-45g/1017040301,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BOURBON,6,$1.99,,,,Petit Potato Soup Flavor 45g,6,,Japan,4.8
Rice Crackers Salty 105g,https://www.yamibuy.com/en/p/jayone-rice-crackers-salty-105g/1017006821,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JAYONE,9,$1.99,,,,Rice Crackers Salty 105g,9,,JAYONE,4.3
Shrimp Crackers Roasted Tamatoes 85g,https://www.yamibuy.com/en/p/shrimp-crackers-roasted-tamatoes/1017039461,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,papatonk,1,$3.49,,,,Shrimp Crackers Roasted Tamatoes 85g,1,,Indonesia,5
Short Ribs Flavor Snack 50g,https://www.yamibuy.com/en/p/short-ribs-flavor-50g/1017038061,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BUBUSHENG,4,$0.59,,,,Short Ribs Flavor Snack 50g,4,,China,5
Corn Chips 70g,https://www.yamibuy.com/en/p/aerial-corn-potage-chips-70g/1017037941,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YBC,3,$2.29,,,,Corn Chips 70g,Be the first!,,Japan,5
YUKI/LOVE Corn Cracker Strawberry 55g,https://www.yamibuy.com/en/p/yuki-love-corn-cracker-strawberry-55g/1017009581,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YUKI&LOVE,6,$1.19,,,,YUKI/LOVE Corn Cracker Strawberry 55g,6,Taiwan,Taiwan,4.7
Rice Cracker Shrimp Mustard Mayonaise 55g,https://www.yamibuy.com/en/p/rice-cracker-shrimp-mustard-mayonaise-55g/1017040571,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HONDA,2,$2.99,,,,Rice Cracker Shrimp Mustard Mayonaise 55g,2,,Japan,5
BBQ Flavor Corn Snack 155g,https://www.yamibuy.com/en/p/lotte-bbq-flavor-corn-snack-155g/1017003911,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LOTTE Korea,5,$3.49,,,,BBQ Flavor Corn Snack 155g,5,Korea,Korea,3.6
Potato Chips Braised Flavor+ BBQ Flavor+Squid Flavor,https://www.yamibuy.com/en/p/sharing-package-red-juniper-barbecue-squid/1017038111,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Lay's,5,$6.99,,,,Potato Chips Braised Flavor+ BBQ Flavor+Squid Flavor,5,,China,4.6
Churros Cheese Cream Snack 12*19g,https://www.yamibuy.com/en/p/churros-cheese-cream-snack-12-19g/1017039671,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WANG FOOD,1,$8.99,,,,Churros Cheese Cream Snack 12*19g,1,,Korea,4
【Frozen】Pollock Fish Roll 10pcs,https://www.yamibuy.com/en/p/pollock-fish-roll-10pcs/1146139841,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LAUREL,3,,$2.49,$2.99,17% OFF,【Frozen】Pollock Fish Roll 10pcs,3,,China,5
Potato Chips Chicken Flavor 60g,https://www.yamibuy.com/en/p/giza-potato-chips-chicken-flavor-60g/1017038571,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CALBEE,3,$2.29,,,,Potato Chips Chicken Flavor 60g,3,Chicken Flavor,Japan,5
Potato Chips Sour Cream Onion Flavor 56g,https://www.yamibuy.com/en/p/potato-chips-sour-cream-onion-flavor-56g/1017039251,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KOIKEYA,6,$2.29,,,,Potato Chips Sour Cream Onion Flavor 56g,6,,Japan,4.5
Artificial Chicken Flavor 50g,https://www.yamibuy.com/en/p/angel-potato-chips-artificial-chicken-flavor-50g/1017015401,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Angel Potato Chips,2,$1.49,,,,Artificial Chicken Flavor 50g,2,China,China,3
Churro Honey and Peanut Flavor 72g,https://www.yamibuy.com/en/p/crown-churro-honey-and-peanut-flavor-72g/1017006511,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CROWN,4,$1.49,,,,Churro Honey and Peanut Flavor 72g,4,Korea,Korea,4.8
Shrimp Chins Snack Pad Thai Flavor 24g,https://www.yamibuy.com/en/p/shrimp-chins-snack-pad-thai-flavor-kabuto/1017038511,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KABUTO,4,,$0.89,$1.49,41% OFF,Shrimp Chins Snack Pad Thai Flavor 24g,4,,Korea,4.5
Sweet Potato Chips Brown Sugar Flavor 140g,https://www.yamibuy.com/en/p/sweet-potato-chips-brown-sugar-140g/1017038001,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Liancheng,4,$6.29,,,,Sweet Potato Chips Brown Sugar Flavor 140g,4,,Taiwan,5
Crunch Potato Chips Double Salt 60g,https://www.yamibuy.com/en/p/crunch-potato-double-salt-60g/1017041801,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CALBEE,2,$2.69,,,,Crunch Potato Chips Double Salt 60g,2,,Japan,5
Rice Cracker Consomme Salt Flavor 55g,https://www.yamibuy.com/en/p/rice-cracker-consomme-salt-flavor-55g/1017040561,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HONDA,4,$2.99,,,,Rice Cracker Consomme Salt Flavor 55g,4,,Japan,4.5
Banana Yoghurt Shrimp Chips 82g,https://www.yamibuy.com/en/p/banana-yoghurt-shrimp-chips-82g/1017037191,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Good Life Finute,4,$3.99,,,,Banana Yoghurt Shrimp Chips 82g,4,Banana Yoghurt Flavor,Korea,4.8
Chip Star Potato Chips Sour Cream Onion 50g,https://www.yamibuy.com/en/p/chip-star-s-sour-cream-onion-50g/1017039211,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YBC,5,$2.39,,,,Chip Star Potato Chips Sour Cream Onion 50g,5,,Japan,4
Japanese Salt Rice Crackers 150g,https://www.yamibuy.com/en/p/want-want-japanese-salt-rice-crackers-150g/1017000991,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WANT WANT,2,$2.59,,,,Japanese Salt Rice Crackers 150g,2,China,Taiwan,3
Caramel Corn Halloween 80g,https://www.yamibuy.com/en/p/caramel-corn-halloween-80g/1017041331,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,TOHATO,1,$2.49,,,,Caramel Corn Halloween 80g,1,,Japan,5
Japanese Baked Rice Cracker Soy Sauce Flavor 10 Pack 142g,https://www.yamibuy.com/en/p/japanese-baked-rice-cracker-soy-sauce-flavor-10-pack-142g/1017037801,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KINGODO,2,$3.69,,,,Japanese Baked Rice Cracker Soy Sauce Flavor 10 Pack 142g,2,,Japan,5
Choco Corn Snack Green Tea Latte Flavor 55g,https://www.yamibuy.com/en/p/shimi-choco-corn-green-tea-latte-55g/1020050031,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,GINBIS,2,$2.49,,,,Choco Corn Snack Green Tea Latte Flavor 55g,2,,Japan,3
Rice Cracker Seto Uchi Lemon Flavor 2pc,https://www.yamibuy.com/en/p/sanritsu-nigata-rice-cracker-seto-uchi-lemon-flavor/1017040591,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SANXINGZHIGUO,1,$4.19,,,,Rice Cracker Seto Uchi Lemon Flavor 2pc,1,,Japan,4
ECHIGO Mochidukuri A Rick cake 139g,https://www.yamibuy.com/en/p/echigo-mochidukuri-a-139g/1017043021,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MIYUKIDO HONPO,,$10.99,,,,ECHIGO Mochidukuri A Rick cake 139g,Be the first!,,Japan,
Assorted Rice Cracker Gift Set 460g,https://www.yamibuy.com/en/p/assorted-rice-cracker-gift-set-460g/1017036461,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WANT WANT,,$9.99,,,,Assorted Rice Cracker Gift Set 460g,16,,Taiwan,4.8
Potato Chips Coffee Jelly Oolong Milk Tea Flavor 65g,https://www.yamibuy.com/en/p/lay-s-potato-chips-coffee-jelly-oolong-milk-tea-flavor-70g/1017036211,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Lay's,,$2.29,,,,Potato Chips Coffee Jelly Oolong Milk Tea Flavor 65g,27,,China,4.4
"Coconut Chips Durian Flavor, 60g",https://www.yamibuy.com/en/p/chunguang-chunguang-coconut-chips-durian-60g/1017035801,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CHUN GUANG,,$2.69,,,,"Coconut Chips Durian Flavor, 60g",4,,China,4.8
Salted Egg Cassava Chips 230g,https://www.yamibuy.com/en/p/irvins-salted-egg-cassava-chips-230g/1017035571,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,IRVINS,,$17.99,,,,Salted Egg Cassava Chips 230g,1,,Singapore,5
J&J Potato Chips Tomato Scrambled Egg Flavor 120g,https://www.yamibuy.com/en/p/j-j-potato-chips-tomato-scrambled-egg-flavor-120g/1017035441,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JANE JANE,,$4.59,,,,J&J Potato Chips Tomato Scrambled Egg Flavor 120g,4,,Taiwan,4.2
AJIZUKUSHI Cracker 178g,https://www.yamibuy.com/en/p/wakabato-ajizukushi-cracker-178g/1017034792,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,WAKABATO,,$3.99,,,,AJIZUKUSHI Cracker 178g,2,,Japan,5
BISCUIT Atsugiri Zeitaku Shio Ninniku,https://www.yamibuy.com/en/p/yamazaki-biscuit-atsugiri-zeitaku-shio-ninniku/1017033731,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YAMAZAKI,,$2.19,,,,BISCUIT Atsugiri Zeitaku Shio Ninniku,19,,Japan,4.9
Potato Chips Hainan Chicken Rice,https://www.yamibuy.com/en/p/f-east-potato-chips-hainanese-chicken-rice/1017033541,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,F. EAST,,,$1.99,$3.49,43% OFF,Potato Chips Hainan Chicken Rice,16,Hainan Chicken Rice Bowl Flavor,Singapore,4.2
Spicy Mountain Pill 65g,https://www.yamibuy.com/en/p/shudaoxiang-spicy-mountain-pill-65g/1017033341,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SHUDAOXIANG,,$1.49,,,,Spicy Mountain Pill 65g,27,,China,4.3
Rice Cracker Red Quinoa 75g,https://www.yamibuy.com/en/p/rice-craker-red-quinoa-75g/1017037361,https://cdn.yamibuy.net/item/879d1099f0c4a3b76243993af387cc74_684x684.webp,CSXNH,,$9.99,,,,Rice Cracker Red Quinoa 75g,Be the first!,Red Quinoa,Taiwan,
French Fries Tomata 140g,https://www.yamibuy.com/en/p/french-fries-tomata-140g/1017036401,https://cdn.yamibuy.net/item/d31785cac3c82e62b585825175bda70e_684x684.webp,BEATLES,,$4.99,,,,French Fries Tomata 140g,Be the first!,,China,
Corn Bars Strawberry Flavor 70g,https://www.yamibuy.com/en/p/corn-bars-strawberry-flavor-80g/1017036281,https://cdn.yamibuy.net/item/a593aef38f44731ed6e4fb3bd0f3dea0_684x684.webp,OISHI,,$3.49,,,,Corn Bars Strawberry Flavor 70g,17,,China,5
Potato Chips Baked Brulee Flavour 65g,https://www.yamibuy.com/en/p/lay-s-potato-chips-baked-brulee-flavour-65g/1017036251,https://cdn.yamibuy.net/item/02717ebeee8f512df20c54fc95f45f9b_684x684.webp,Lay's,,$2.19,,,,Potato Chips Baked Brulee Flavour 65g,1,,China,5
JIANSHU French Fries Lime Flavor 40g,https://www.yamibuy.com/en/p/jianshu-french-fries-mint-lime-40g/1017035951,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,White Elephant,,,$1.69,$1.89,11% OFF,JIANSHU French Fries Lime Flavor 40g,17,Mint Lemon Flavor,China,4.7
Konjac·Shirataki Knots 160g,https://www.yamibuy.com/en/p/lesu-konjac-shirataki-knots-300g/1019060571,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LESU,,$1.49,,,,Konjac·Shirataki Knots 160g,12,,China,5
Konjac·Shirataki Slice 330g,https://www.yamibuy.com/en/p/lesu-konjac-shirataki-slice-330g/1019060551,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LESU,,$1.79,,,,Konjac·Shirataki Slice 330g,18,,China,5
Pujiang Rice Flower Candy 420g,https://www.yamibuy.com/en/p/puyi-pujiang-rice-flower-candy-420g/1017035151,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,PUYI,,$1.99,,,,Pujiang Rice Flower Candy 420g,27,,China,4.9
Almond Caramel Pop Corn 69g,https://www.yamibuy.com/en/p/tohato-almond-caramel-corn-69g/1017034951,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,TOHATO,,,$1.99,$2.29,14% OFF,Almond Caramel Pop Corn 69g,5,,Japan,4.6
Taro Chips Sea Salt And Black Pepper Flavor 60g,https://www.yamibuy.com/en/p/lay-s-taro-chips-sea-salt-and-black-pepper-flavor-60g/1017033911,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Lay's,,$2.89,,,,Taro Chips Sea Salt And Black Pepper Flavor 60g,64,,China,4.8
Roasted Pop Adlay Sea Salt Caramel Flavor 150g,https://www.yamibuy.com/en/p/roasted-pop-adlay-sea-salt-caremel-flavor-150g/1017033681,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Color Fruit,,$13.49,,,,Roasted Pop Adlay Sea Salt Caramel Flavor 150g,3,,Taiwan,4.7
HJ Multiple Peanuts Pop Millet 286g,https://www.yamibuy.com/en/p/hj-multiple-peanuts-pop-millet-286g/1017033631,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HUIJIFOOD,,$2.69,,,,HJ Multiple Peanuts Pop Millet 286g,2,,China,4
Shuang Shuang Crab Crackers 80g,https://www.yamibuy.com/en/p/shuang-shuang-crab-crackers-80g/1017033601,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SHUANGSHANG,,$0.99,,,,Shuang Shuang Crab Crackers 80g,108,,China,4.7
